ciclo,periodo_us,jitter_abs_us
4293,65.000,4935.000
4294,48.000,4952.000
4295,62.000,4938.000
4296,47.000,4953.000
4297,16763.000,11763.000
4298,87.000,4913.000
4299,37.000,4963.000
4300,33.000,4967.000
4301,30.000,4970.000
4302,32366.000,27366.000
4303,235.000,4765.000
4304,40.000,4960.000
4305,35.000,4965.000
4306,33.000,4967.000
4307,32.000,4968.000
4308,25306.000,20306.000
4309,74.000,4926.000
4310,40.000,4960.000
4311,34.000,4966.000
4312,32.000,4968.000
4313,21446.000,16446.000
4314,72.000,4928.000
4315,36.000,4964.000
4316,34.000,4966.000
4317,34.000,4966.000
4318,27616.000,22616.000
4319,229.000,4771.000
4320,59.000,4941.000
4321,58.000,4942.000
4322,57.000,4943.000
4323,20261.000,15261.000
4324,96.000,4904.000
4325,49.000,4951.000
4326,35.000,4965.000
4327,14203.000,9203.000
4328,95.000,4905.000
4329,51.000,4949.000
4330,16346.000,11346.000
4331,93.000,4907.000
4332,52.000,4948.000
4333,35.000,4965.000
4334,12317.000,7317.000
4335,64.000,4936.000
4336,16752.000,11752.000
4337,78.000,4922.000
4338,38.000,4962.000
4339,14297.000,9297.000
4340,84.000,4916.000
4341,49.000,4951.000
4342,14583.000,9583.000
4343,82.000,4918.000
4344,37.000,4963.000
4345,26513.000,21513.000
4346,81.000,4919.000
4347,46.000,4954.000
4348,80.000,4920.000
4349,34.000,4966.000
4350,29.000,4971.000
4351,35811.000,30811.000
4352,81.000,4919.000
4353,119.000,4881.000
4354,70.000,4930.000
4355,37.000,4963.000
4356,31.000,4969.000
4357,34.000,4966.000
4358,18886.000,13886.000
4359,71.000,4929.000
4360,41.000,4959.000
4361,37.000,4963.000
4362,22952.000,17952.000
4363,74.000,4926.000
4364,72.000,4928.000
4365,43.000,4957.000
4366,17417.000,12417.000
4367,73.000,4927.000
4368,45.000,4955.000
4369,40.000,4960.000
4370,13988.000,8988.000
4371,69.000,4931.000
4372,45.000,4955.000
4373,22344.000,17344.000
4374,81.000,4919.000
4375,42.000,4958.000
4376,68.000,4932.000
4377,22291.000,17291.000
4378,112.000,4888.000
4379,98.000,4902.000
4380,129.000,4871.000
4381,39.000,4961.000
4382,34768.000,29768.000
4383,83.000,4917.000
4384,44.000,4956.000
4385,33.000,4967.000
4386,29.000,4971.000
4387,32.000,4968.000
4388,30.000,4970.000
4389,30843.000,25843.000
4390,156.000,4844.000
4391,111.000,4889.000
4392,156.000,4844.000
4393,116.000,4884.000
4394,34.000,4966.000
4395,18176.000,13176.000
4396,78.000,4922.000
4397,44.000,4956.000
4398,41.000,4959.000
4399,6838.000,1838.000
4400,31131.000,26131.000
4401,69.000,4931.000
4402,37.000,4963.000
4403,33.000,4967.000
4404,38.000,4962.000
4405,37.000,4963.000
4406,18973.000,13973.000
4407,70.000,4930.000
4408,153.000,4847.000
4409,53.000,4947.000
4410,28704.000,23704.000
4411,97.000,4903.000
4412,46.000,4954.000
4413,36.000,4964.000
4414,34.000,4966.000
4415,37.000,4963.000
4416,29875.000,24875.000
4417,85.000,4915.000
4418,41.000,4959.000
4419,35.000,4965.000
4420,33.000,4967.000
4421,32.000,4968.000
4422,27325.000,22325.000
4423,74.000,4926.000
4424,49.000,4951.000
4425,37.000,4963.000
4426,124.000,4876.000
4427,32889.000,27889.000
4428,103.000,4897.000
4429,62.000,4938.000
4430,46.000,4954.000
4431,36.000,4964.000
4432,36.000,4964.000
4433,43.000,4957.000
4434,13351.000,8351.000
4435,103.000,4897.000
4436,45.000,4955.000
4437,16915.000,11915.000
4438,66.000,4934.000
4439,40.000,4960.000
4440,30373.000,25373.000
4441,65.000,4935.000
4442,33.000,4967.000
4443,31.000,4969.000
4444,33.000,4967.000
4445,29.000,4971.000
4446,15076.000,10076.000
4447,84.000,4916.000
4448,39.000,4961.000
4449,17480.000,12480.000
4450,79.000,4921.000
4451,36.000,4964.000
4452,33.000,4967.000
4453,28050.000,23050.000
4454,64.000,4936.000
4455,44.000,4956.000
4456,38.000,4962.000
4457,40.000,4960.000
4458,14153.000,9153.000
4459,160.000,4840.000
4460,43.000,4957.000
4461,14899.000,9899.000
4462,653.000,4347.000
4463,49.000,4951.000
4464,31827.000,26827.000
4465,59.000,4941.000
4466,33.000,4967.000
4467,29.000,4971.000
4468,14672.000,9672.000
4469,74.000,4926.000
4470,116.000,4884.000
4471,130.000,4870.000
4472,83.000,4917.000
4473,58.000,4942.000
4474,17867.000,12867.000
4475,91.000,4909.000
4476,47.000,4953.000
4477,46.000,4954.000
4478,26078.000,21078.000
4479,80.000,4920.000
4480,199.000,4801.000
4481,42.000,4958.000
4482,34.000,4966.000
4483,17087.000,12087.000
4484,76.000,4924.000
4485,47.000,4953.000
4486,14745.000,9745.000
4487,112.000,4888.000
4488,75.000,4925.000
4489,19361.000,14361.000
4490,59.000,4941.000
4491,36.000,4964.000
4492,34.000,4966.000
4493,10492.000,5492.000
4494,55.000,4945.000
4495,13509.000,8509.000
4496,82.000,4918.000
4497,44.000,4956.000
4498,15711.000,10711.000
4499,89.000,4911.000
4500,51.000,4949.000
4501,33580.000,28580.000
4502,97.000,4903.000
4503,49.000,4951.000
4504,700.000,4300.000
4505,51.000,4949.000
4506,67.000,4933.000
4507,34.000,4966.000
4508,15529.000,10529.000
4509,205.000,4795.000
4510,51.000,4949.000
4511,10488.000,5488.000
4512,15598.000,10598.000
4513,76.000,4924.000
4514,49.000,4951.000
4515,37.000,4963.000
4516,36.000,4964.000
4517,14156.000,9156.000
4518,372.000,4628.000
4519,16959.000,11959.000
4520,114.000,4886.000
4521,42.000,4958.000
4522,37.000,4963.000
4523,32839.000,27839.000
4524,125.000,4875.000
4525,41.000,4959.000
4526,32.000,4968.000
4527,30.000,4970.000
4528,41.000,4959.000
4529,31574.000,26574.000
4530,87.000,4913.000
4531,55.000,4945.000
4532,38.000,4962.000
4533,48.000,4952.000
4534,33.000,4967.000
4535,33.000,4967.000
4536,14562.000,9562.000
4537,74.000,4926.000
4538,38.000,4962.000
4539,12148.000,7148.000
4540,79.000,4921.000
4541,15947.000,10947.000
4542,79.000,4921.000
4543,70.000,4930.000
4544,13921.000,8921.000
4545,73.000,4927.000
4546,48.000,4952.000
4547,19376.000,14376.000
4548,57.000,4943.000
4549,32.000,4968.000
4550,31.000,4969.000
4551,32215.000,27215.000
4552,65.000,4935.000
4553,37.000,4963.000
4554,32.000,4968.000
4555,50.000,4950.000
4556,414.000,4586.000
4557,36.000,4964.000
4558,29764.000,24764.000
4559,72.000,4928.000
4560,45.000,4955.000
4561,39.000,4961.000
4562,56.000,4944.000
4563,40.000,4960.000
4564,26304.000,21304.000
4565,45.000,4955.000
4566,32.000,4968.000
4567,30.000,4970.000
4568,31.000,4969.000
4569,31832.000,26832.000
4570,75.000,4925.000
4571,40.000,4960.000
4572,44.000,4956.000
4573,33.000,4967.000
4574,37.000,4963.000
4575,12829.000,7829.000
4576,99.000,4901.000
4577,43.000,4957.000
4578,32971.000,27971.000
4579,144.000,4856.000
4580,40.000,4960.000
4581,35.000,4965.000
4582,37.000,4963.000
4583,33.000,4967.000
4584,33.000,4967.000
4585,17192.000,12192.000
4586,65.000,4935.000
4587,40.000,4960.000
4588,27299.000,22299.000
4589,74.000,4926.000
4590,18719.000,13719.000
4591,71.000,4929.000
4592,39.000,4961.000
4593,35.000,4965.000
4594,34.000,4966.000
4595,33.000,4967.000
4596,32.000,4968.000
4597,8693.000,3693.000
4598,73.000,4927.000
4599,17766.000,12766.000
4600,12042.000,7042.000
4601,81.000,4919.000
4602,91.000,4909.000
4603,38.000,4962.000
4604,18688.000,13688.000
4605,78.000,4922.000
4606,52.000,4948.000
4607,36.000,4964.000
4608,29.000,4971.000
4609,29158.000,24158.000
4610,75.000,4925.000
4611,51.000,4949.000
4612,36.000,4964.000
4613,39.000,4961.000
4614,38.000,4962.000
4615,27855.000,22855.000
4616,217.000,4783.000
4617,26.000,4974.000
4618,22.000,4978.000
4619,53.000,4947.000
4620,29695.000,24695.000
4621,85.000,4915.000
4622,43.000,4957.000
4623,34.000,4966.000
4624,34.000,4966.000
4625,33.000,4967.000
4626,23294.000,18294.000
4627,104.000,4896.000
4628,50.000,4950.000
4629,35.000,4965.000
4630,33.000,4967.000
4631,24308.000,19308.000
4632,70.000,4930.000
4633,52.000,4948.000
4634,53.000,4947.000
4635,37.000,4963.000
4636,35954.000,30954.000
4637,61.000,4939.000
4638,35.000,4965.000
4639,8044.000,3044.000
4640,74.000,4926.000
4641,39.000,4961.000
4642,33.000,4967.000
4643,38.000,4962.000
4644,37.000,4963.000
4645,17572.000,12572.000
4646,62.000,4938.000
4647,33.000,4967.000
4648,28373.000,23373.000
4649,91.000,4909.000
4650,60.000,4940.000
4651,40.000,4960.000
4652,36.000,4964.000
4653,37.000,4963.000
4654,17953.000,12953.000
4655,96.000,4904.000
4656,41.000,4959.000
4657,34.000,4966.000
4658,12370.000,7370.000
4659,15684.000,10684.000
4660,100.000,4900.000
4661,44.000,4956.000
4662,37.000,4963.000
4663,17395.000,12395.000
4664,373.000,4627.000
4665,43.000,4957.000
4666,34.000,4966.000
4667,26719.000,21719.000
4668,51.000,4949.000
4669,36.000,4964.000
4670,33.000,4967.000
4671,34.000,4966.000
4672,30907.000,25907.000
4673,63.000,4937.000
4674,42.000,4958.000
4675,35.000,4965.000
4676,32.000,4968.000
4677,33.000,4967.000
4678,32.000,4968.000
4679,31132.000,26132.000
4680,74.000,4926.000
4681,44.000,4956.000
4682,70.000,4930.000
4683,31.000,4969.000
4684,30.000,4970.000
4685,31300.000,26300.000
4686,68.000,4932.000
4687,128.000,4872.000
4688,42.000,4958.000
4689,33.000,4967.000
4690,31.000,4969.000
4691,30446.000,25446.000
4692,189.000,4811.000
4693,53.000,4947.000
4694,521.000,4479.000
4695,40.000,4960.000
4696,36.000,4964.000
4697,14324.000,9324.000
4698,90.000,4910.000
4699,45.000,4955.000
4700,16323.000,11323.000
4701,76.000,4924.000
4702,50.000,4950.000
4703,39.000,4961.000
4704,34152.000,29152.000
4705,81.000,4919.000
4706,57.000,4943.000
4707,48.000,4952.000
4708,41.000,4959.000
4709,31.000,4969.000
4710,31.000,4969.000
4711,32099.000,27099.000
4712,91.000,4909.000
4713,41.000,4959.000
4714,15975.000,10975.000
4715,81.000,4919.000
4716,43.000,4957.000
4717,35.000,4965.000
4718,35.000,4965.000
4719,31.000,4969.000
4720,14303.000,9303.000
4721,93.000,4907.000
4722,48.000,4952.000
4723,32157.000,27157.000
4724,91.000,4909.000
4725,68.000,4932.000
4726,44.000,4956.000
4727,34.000,4966.000
4728,32.000,4968.000
4729,30.000,4970.000
4730,18875.000,13875.000
4731,59.000,4941.000
4732,34.000,4966.000
4733,39340.000,34340.000
4734,65.000,4935.000
4735,37.000,4963.000
4736,32.000,4968.000
4737,35.000,4965.000
4738,32.000,4968.000
4739,34.000,4966.000
4740,34.000,4966.000
4741,12752.000,7752.000
4742,56.000,4944.000
4743,33.000,4967.000
4744,28554.000,23554.000
4745,69.000,4931.000
4746,41.000,4959.000
4747,34.000,4966.000
4748,53.000,4947.000
4749,124.000,4876.000
4750,30442.000,25442.000
4751,104.000,4896.000
4752,54.000,4946.000
4753,47.000,4953.000
4754,36.000,4964.000
4755,35.000,4965.000
4756,31570.000,26570.000
4757,73.000,4927.000
4758,36.000,4964.000
4759,32.000,4968.000
4760,33.000,4967.000
4761,33.000,4967.000
4762,19490.000,14490.000
4763,64.000,4936.000
4764,34.000,4966.000
4765,36.000,4964.000
4766,25627.000,20627.000
4767,76.000,4924.000
4768,48.000,4952.000
4769,37.000,4963.000
4770,30.000,4970.000
4771,33351.000,28351.000
4772,61.000,4939.000
4773,34.000,4966.000
4774,16819.000,11819.000
4775,62.000,4938.000
4776,39.000,4961.000
4777,34.000,4966.000
4778,33.000,4967.000
4779,32.000,4968.000
4780,53.000,4947.000
4781,30824.000,25824.000
4782,80.000,4920.000
4783,64.000,4936.000
4784,51.000,4949.000
4785,33.000,4967.000
4786,34.000,4966.000
4787,34.000,4966.000
4788,28326.000,23326.000
4789,150.000,4850.000
4790,54.000,4946.000
4791,41.000,4959.000
4792,37.000,4963.000
4793,22966.000,17966.000
4794,85.000,4915.000
4795,42.000,4958.000
4796,32.000,4968.000
4797,33.000,4967.000
4798,6194.000,1194.000
4799,15157.000,10157.000
4800,74.000,4926.000
4801,44.000,4956.000
4802,16101.000,11101.000
4803,82.000,4918.000
4804,35.000,4965.000
4805,15099.000,10099.000
4806,82.000,4918.000
4807,38.000,4962.000
4808,37.000,4963.000
4809,20973.000,15973.000
4810,70.000,4930.000
4811,37.000,4963.000
4812,8251.000,3251.000
4813,69.000,4931.000
4814,33344.000,28344.000
4815,79.000,4921.000
4816,38.000,4962.000
4817,42.000,4958.000
4818,60.000,4940.000
4819,38.000,4962.000
4820,33.000,4967.000
4821,23283.000,18283.000
4822,79.000,4921.000
4823,37.000,4963.000
4824,31.000,4969.000
4825,91.000,4909.000
4826,15070.000,10070.000
4827,120.000,4880.000
4828,40.000,4960.000
4829,14826.000,9826.000
4830,72.000,4928.000
4831,43.000,4957.000
4832,17487.000,12487.000
4833,76.000,4924.000
4834,40.000,4960.000
4835,44898.000,39898.000
4836,78.000,4922.000
4837,55.000,4945.000
4838,61.000,4939.000
4839,49.000,4951.000
4840,36.000,4964.000
4841,29.000,4971.000
4842,33.000,4967.000
4843,34.000,4966.000
4844,22769.000,17769.000
4845,71.000,4929.000
4846,36.000,4964.000
4847,12200.000,7200.000
4848,83.000,4917.000
4849,40.000,4960.000
4850,33.000,4967.000
4851,34.000,4966.000
4852,25794.000,20794.000
4853,77.000,4923.000
4854,42.000,4958.000
4855,38.000,4962.000
4856,40.000,4960.000
4857,15983.000,10983.000
4858,81.000,4919.000
4859,65.000,4935.000
4860,15313.000,10313.000
4861,229.000,4771.000
4862,264.000,4736.000
4863,28744.000,23744.000
4864,59.000,4941.000
4865,30.000,4970.000
4866,27.000,4973.000
4867,27.000,4973.000
4868,26.000,4974.000
4869,29446.000,24446.000
4870,99.000,4901.000
4871,222.000,4778.000
4872,48.000,4952.000
4873,51.000,4949.000
4874,42.000,4958.000
4875,35905.000,30905.000
4876,81.000,4919.000
4877,45.000,4955.000
4878,41.000,4959.000
4879,35.000,4965.000
4880,36.000,4964.000
4881,34.000,4966.000
4882,19214.000,14214.000
4883,60.000,4940.000
4884,36.000,4964.000
4885,80.000,4920.000
4886,25116.000,20116.000
4887,81.000,4919.000
4888,292.000,4708.000
4889,401.000,4599.000
4890,32.000,4968.000
4891,11936.000,6936.000
4892,427.000,4573.000
4893,12568.000,7568.000
4894,59.000,4941.000
4895,14708.000,9708.000
4896,81.000,4919.000
4897,70.000,4930.000
4898,44.000,4956.000
4899,30270.000,25270.000
4900,84.000,4916.000
4901,125.000,4875.000
4902,37.000,4963.000
4903,51.000,4949.000
4904,35.000,4965.000
4905,19737.000,14737.000
4906,131.000,4869.000
4907,40.000,4960.000
4908,32.000,4968.000
4909,28764.000,23764.000
4910,735.000,4265.000
4911,86.000,4914.000
4912,13784.000,8784.000
4913,69.000,4931.000
4914,36.000,4964.000
4915,32.000,4968.000
4916,34.000,4966.000
4917,31.000,4969.000
4918,28997.000,23997.000
4919,111.000,4889.000
4920,189.000,4811.000
4921,116.000,4884.000
4922,86.000,4914.000
4923,39.000,4961.000
4924,28984.000,23984.000
4925,88.000,4912.000
4926,38.000,4962.000
4927,34.000,4966.000
4928,602.000,4398.000
4929,48.000,4952.000
4930,30278.000,25278.000
4931,90.000,4910.000
4932,50.000,4950.000
4933,67.000,4933.000
4934,38.000,4962.000
4935,34.000,4966.000
4936,18668.000,13668.000
4937,663.000,4337.000
4938,93.000,4907.000
4939,12269.000,7269.000
4940,153.000,4847.000
4941,44.000,4956.000
4942,32409.000,27409.000
4943,122.000,4878.000
4944,45.000,4955.000
4945,41.000,4959.000
4946,36.000,4964.000
4947,32.000,4968.000
4948,31.000,4969.000
4949,35047.000,30047.000
4950,73.000,4927.000
4951,54.000,4946.000
4952,39.000,4961.000
4953,42.000,4958.000
4954,41.000,4959.000
4955,39.000,4961.000
4956,22254.000,17254.000
4957,79.000,4921.000
4958,45.000,4955.000
4959,37.000,4963.000
4960,14383.000,9383.000
4961,17936.000,12936.000
4962,80.000,4920.000
4963,45.000,4955.000
4964,34.000,4966.000
4965,33.000,4967.000
4966,32.000,4968.000
4967,15684.000,10684.000
4968,70.000,4930.000
4969,43.000,4957.000
4970,26943.000,21943.000
4971,144.000,4856.000
4972,519.000,4481.000
4973,19013.000,14013.000
4974,49.000,4951.000
4975,36.000,4964.000
4976,35.000,4965.000
4977,34.000,4966.000
4978,34.000,4966.000
4979,15729.000,10729.000
4980,102.000,4898.000
4981,103.000,4897.000
4982,37.000,4963.000
4983,26663.000,21663.000
4984,300.000,4700.000
4985,282.000,4718.000
4986,64.000,4936.000
4987,143.000,4857.000
4988,29601.000,24601.000
4989,66.000,4934.000
4990,38.000,4962.000
4991,36.000,4964.000
4992,35.000,4965.000
4993,38.000,4962.000
4994,34680.000,29680.000
4995,149.000,4851.000
4996,46.000,4954.000
4997,35.000,4965.000
4998,32.000,4968.000
4999,88.000,4912.000
5000,45.000,4955.000
5001,14665.000,9665.000
5002,153.000,4847.000
5003,41.000,4959.000
5004,25644.000,20644.000
5005,80.000,4920.000
5006,118.000,4882.000
5007,38.000,4962.000
5008,33.000,4967.000
5009,13539.000,8539.000
5010,91.000,4909.000
5011,48.000,4952.000
5012,14653.000,9653.000
5013,111.000,4889.000
5014,50.000,4950.000
5015,16824.000,11824.000
5016,85.000,4915.000
5017,44.000,4956.000
5018,29399.000,24399.000
5019,348.000,4652.000
5020,42.000,4958.000
5021,69.000,4931.000
5022,15105.000,10105.000
5023,144.000,4856.000
5024,56.000,4944.000
5025,40.000,4960.000
5026,40.000,4960.000
5027,15181.000,10181.000
5028,69.000,4931.000
5029,40.000,4960.000
5030,19990.000,14990.000
5031,220.000,4780.000
5032,39.000,4961.000
5033,58.000,4942.000
5034,11792.000,6792.000
5035,83.000,4917.000
5036,38.000,4962.000
5037,49551.000,44551.000
5038,74.000,4926.000
5039,41.000,4959.000
5040,75.000,4925.000
5041,105.000,4895.000
5042,36.000,4964.000
5043,36.000,4964.000
5044,35.000,4965.000
5045,34.000,4966.000
5046,31.000,4969.000
5047,11517.000,6517.000
5048,68.000,4932.000
5049,21236.000,16236.000
5050,93.000,4907.000
5051,52.000,4948.000
5052,42.000,4958.000
5053,7272.000,2272.000
5054,259.000,4741.000
5055,29611.000,24611.000
5056,105.000,4895.000
5057,53.000,4947.000
5058,41.000,4959.000
5059,39.000,4961.000
5060,39.000,4961.000
5061,27653.000,22653.000
5062,368.000,4632.000
5063,45.000,4955.000
5064,35.000,4965.000
5065,32.000,4968.000
5066,29.000,4971.000
5067,16310.000,11310.000
5068,58.000,4942.000
5069,34.000,4966.000
5070,13087.000,8087.000
5071,73.000,4927.000
5072,40.000,4960.000
5073,31097.000,26097.000
5074,71.000,4929.000
5075,38.000,4962.000
5076,38.000,4962.000
5077,37.000,4963.000
5078,39.000,4961.000
5079,28257.000,23257.000
5080,93.000,4907.000
5081,54.000,4946.000
5082,36.000,4964.000
5083,35.000,4965.000
5084,18375.000,13375.000
5085,78.000,4922.000
5086,39.000,4961.000
5087,36.000,4964.000
5088,31071.000,26071.000
5089,58.000,4942.000
5090,35.000,4965.000
5091,34.000,4966.000
5092,34.000,4966.000
5093,32.000,4968.000
5094,18185.000,13185.000
5095,63.000,4937.000
5096,36.000,4964.000
5097,35.000,4965.000
5098,10009.000,5009.000
5099,77.000,4923.000
5100,17185.000,12185.000
5101,64.000,4936.000
5102,35.000,4965.000
5103,30.000,4970.000
5104,39832.000,34832.000
5105,86.000,4914.000
5106,37.000,4963.000
5107,33.000,4967.000
5108,56.000,4944.000
5109,73.000,4927.000
5110,44.000,4956.000
5111,42.000,4958.000
5112,20455.000,15455.000
5113,74.000,4926.000
5114,47.000,4953.000
5115,37.000,4963.000
5116,32505.000,27505.000
5117,83.000,4917.000
5118,45.000,4955.000
5119,67.000,4933.000
5120,40.000,4960.000
5121,41.000,4959.000
5122,10812.000,5812.000
5123,76.000,4924.000
5124,17662.000,12662.000
5125,79.000,4921.000
5126,165.000,4835.000
5127,113.000,4887.000
5128,13847.000,8847.000
5129,61.000,4939.000
5130,33.000,4967.000
5131,18031.000,13031.000
5132,70.000,4930.000
5133,78.000,4922.000
5134,28487.000,23487.000
5135,95.000,4905.000
5136,42.000,4958.000
5137,39.000,4961.000
5138,35.000,4965.000
5139,35.000,4965.000
5140,15921.000,10921.000
5141,86.000,4914.000
5142,41.000,4959.000
5143,13639.000,8639.000
5144,73.000,4927.000
5145,49.000,4951.000
5146,31873.000,26873.000
5147,77.000,4923.000
5148,46.000,4954.000
5149,37.000,4963.000
5150,39.000,4961.000
5151,35.000,4965.000
5152,31.000,4969.000
5153,31020.000,26020.000
5154,62.000,4938.000
5155,38.000,4962.000
5156,13311.000,8311.000
5157,102.000,4898.000
5158,62.000,4938.000
5159,54.000,4946.000
5160,43.000,4957.000
5161,41.000,4959.000
5162,31060.000,26060.000
5163,84.000,4916.000
5164,46.000,4954.000
5165,48.000,4952.000
5166,45.000,4955.000
5167,41.000,4959.000
5168,30843.000,25843.000
5169,73.000,4927.000
5170,38.000,4962.000
5171,39.000,4961.000
5172,37.000,4963.000
5173,35.000,4965.000
5174,31014.000,26014.000
5175,84.000,4916.000
5176,37.000,4963.000
5177,30.000,4970.000
5178,30.000,4970.000
5179,29.000,4971.000
5180,15826.000,10826.000
5181,63.000,4937.000
5182,35.000,4965.000
5183,16138.000,11138.000
5184,124.000,4876.000
5185,178.000,4822.000
5186,97.000,4903.000
5187,29936.000,24936.000
5188,97.000,4903.000
5189,75.000,4925.000
5190,39.000,4961.000
5191,35.000,4965.000
5192,45.000,4955.000
5193,14522.000,9522.000
5194,167.000,4833.000
5195,39.000,4961.000
5196,16634.000,11634.000
5197,66.000,4934.000
5198,36.000,4964.000
5199,31550.000,26550.000
5200,70.000,4930.000
5201,151.000,4849.000
5202,42.000,4958.000
5203,31.000,4969.000
